"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"5692","consensus_30884",48,".","T","G",34901.2,".","AC=69;AF=0.228;AN=302;BaseQRankSum=0.473;ClippingRankSum=0.000;DP=4875;ExcessHet=9.9744;FS=0.000;InbreedingCoeff=-0.1239;MLEAC=69;MLEAF=0.228;MQ=41.92;MQRankSum=-2.614;QD=17.04;ReadPosRankSum=1.691;SOR=0.066","GT:AD:DP:GQ:PL"
"5693","consensus_30890",12,".","T","C",86235.9,".","AC=169;AF=0.538;AN=314;BaseQRankSum=-2.111;ClippingRankSum=0.000;DP=4177;ExcessHet=0.3152;FS=0.000;InbreedingCoeff=0.1065;MLEAC=169;MLEAF=0.538;MQ=41.86;MQRankSum=-3.732;QD=25.61;ReadPosRankSum=0.285;SOR=0.935","GT:AD:DP:GQ:PL"
"5694","consensus_30904",17,".","C","G",80579.6,".","AC=150;AF=0.487;AN=308;BaseQRankSum=-2.259;ClippingRankSum=0.000;DP=4413;ExcessHet=130.9942;FS=0.000;InbreedingCoeff=-0.6172;MLEAC=152;MLEAF=0.494;MQ=41.80;MQRankSum=-10.007;QD=20.57;ReadPosRankSum=-2.418;SOR=0.768","GT:AD:DP:GQ:PL"
"5695","consensus_30909",21,".","C","T",30606.4,".","AC=79;AF=0.258;AN=306;BaseQRankSum=1.899;ClippingRankSum=0.000;DP=5589;ExcessHet=8.2935;FS=0.000;InbreedingCoeff=-0.0988;MLEAC=78;MLEAF=0.255;MQ=33.26;MQRankSum=-50.554;QD=12.25;ReadPosRankSum=0.488;SOR=0.099","GT:AD:DP:GQ:PL"
"5696","consensus_30919",53,".","C","A",34641.7,".","AC=68;AF=0.222;AN=306;BaseQRankSum=0.350;ClippingRankSum=0.000;DP=5079;ExcessHet=24.6446;FS=0.000;InbreedingCoeff=-0.2142;MLEAC=68;MLEAF=0.222;MQ=41.96;MQRankSum=-5.459;QD=15.83;ReadPosRankSum=0.562;SOR=0.062","GT:AD:DP:GQ:PL"
"5697","consensus_30927",59,".","C","G",40618.1,".","AC=84;AF=0.271;AN=310;BaseQRankSum=-0.165;ClippingRankSum=-0.000;DP=6209;ExcessHet=38.4471;FS=0.000;InbreedingCoeff=-0.2803;MLEAC=83;MLEAF=0.268;MQ=34.21;MQRankSum=-60.573;QD=12.67;ReadPosRankSum=1.422;SOR=0.120","GT:AD:DP:GQ:PL"
"5698","consensus_30929",54,".","A","T",26203.9,".","AC=62;AF=0.196;AN=316;BaseQRankSum=-1.292;ClippingRankSum=-0.001;DP=7194;ExcessHet=35.6010;FS=0.000;InbreedingCoeff=-0.2441;MLEAC=62;MLEAF=0.196;MQ=32.39;MQRankSum=-1.350;QD=6.98;ReadPosRankSum=-1.826;SOR=0.028","GT:AD:DP:GQ:PL"
"5699","consensus_30938",28,".","C","G",132738,".","AC=159;AF=0.513;AN=310;BaseQRankSum=-2.303;ClippingRankSum=-0.007;DP=7147;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.8994;MLEAC=158;MLEAF=0.510;MQ=41.85;MQRankSum=-16.218;QD=18.90;ReadPosRankSum=-1.224;SOR=0.637","GT:AD:DP:GQ:PL"
"5700","consensus_30940",63,".","G","A",3388.69,".","AC=23;AF=0.074;AN=312;BaseQRankSum=2.980;ClippingRankSum=0.000;DP=4530;ExcessHet=0.5203;FS=0.000;InbreedingCoeff=0.1025;MLEAC=20;MLEAF=0.064;MQ=41.89;MQRankSum=-60.678;QD=6.67;ReadPosRankSum=1.254;SOR=0.001","GT:AD:DP:GQ:PL"
"5701","consensus_30943",84,".","T","C",70568.3,".","AC=122;AF=0.386;AN=316;ClippingRankSum=-0.020;DP=72822;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.6260;MLEAC=122;MLEAF=0.386;MQ=31.16;QD=1.23;SOR=0.031","GT:AD:DP:GQ:PL"
"5702","consensus_30946",83,".","C","A",44922,".","AC=73;AF=0.235;AN=310;BaseQRankSum=-3.626;ClippingRankSum=0.000;DP=5277;ExcessHet=16.9618;FS=0.000;InbreedingCoeff=-0.1696;MLEAC=73;MLEAF=0.235;MQ=41.55;MQRankSum=8.798;QD=17.34;ReadPosRankSum=1.704;SOR=0.103","GT:AD:DP:GQ:PL"
"5703","consensus_30951",73,".","A","T",36853.8,".","AC=57;AF=0.186;AN=306;BaseQRankSum=-0.043;ClippingRankSum=0.000;DP=5105;ExcessHet=9.1842;FS=0.000;InbreedingCoeff=-0.0952;MLEAC=57;MLEAF=0.186;MQ=41.97;MQRankSum=-4.162;QD=18.80;ReadPosRankSum=0.629;SOR=0.070","GT:AD:DP:GQ:PL"
"5704","consensus_30953",29,".","T","A",47457.1,".","AC=140;AF=0.455;AN=308;BaseQRankSum=-3.330;ClippingRankSum=-0.003;DP=7476;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.6881;MLEAC=142;MLEAF=0.461;MQ=25.10;MQRankSum=-27.629;QD=7.08;ReadPosRankSum=-0.244;SOR=0.260","GT:AD:DP:GQ:PL"
"5705","consensus_30967",26,".","T","A",33417.8,".","AC=83;AF=0.264;AN=314;BaseQRankSum=1.280;ClippingRankSum=0.000;DP=4780;ExcessHet=9.1321;FS=0.000;InbreedingCoeff=-0.1125;MLEAC=83;MLEAF=0.264;MQ=32.35;MQRankSum=-34.528;QD=14.33;ReadPosRankSum=-0.237;SOR=0.132","GT:AD:DP:GQ:PL"
"5706","consensus_30977",53,".","A","G",174913,".","AC=149;AF=0.475;AN=314;BaseQRankSum=-6.467;ClippingRankSum=0.000;DP=13262;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.8992;MLEAC=149;MLEAF=0.475;MQ=41.89;MQRankSum=-18.609;QD=13.70;ReadPosRankSum=-0.078;SOR=0.310","GT:AD:DP:GQ:PL"
"5707","consensus_30992",74,".","A","G",82147.7,".","AC=153;AF=0.494;AN=310;BaseQRankSum=-0.546;ClippingRankSum=-0.011;DP=8176;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7690;MLEAC=152;MLEAF=0.490;MQ=28.84;MQRankSum=-87.297;QD=10.98;ReadPosRankSum=2.947;SOR=0.726","GT:AD:DP:GQ:PL"
"5708","consensus_30993",26,".","G","A",48153.6,".","AC=81;AF=0.266;AN=304;BaseQRankSum=-0.882;ClippingRankSum=0.000;DP=5471;ExcessHet=11.9980;FS=0.000;InbreedingCoeff=-0.1326;MLEAC=81;MLEAF=0.266;MQ=41.92;MQRankSum=-0.585;QD=18.46;ReadPosRankSum=0.939;SOR=0.111","GT:AD:DP:GQ:PL"
"5709","consensus_30995",29,".","G","A",544.72,".","AC=36;AF=0.202;AN=178;BaseQRankSum=-2.850;ClippingRankSum=0.000;DP=2026;ExcessHet=0.0000;FS=0.000;InbreedingCoeff=0.6059;MLEAC=20;MLEAF=0.112;MQ=38.04;MQRankSum=-22.096;QD=7.17;ReadPosRankSum=0.000;SOR=0.001","GT:AD:DP:GQ:PL"
"5710","consensus_31003",24,".","C","T",20425.1,".","AC=63;AF=0.199;AN=316;BaseQRankSum=3.128;ClippingRankSum=-0.003;DP=7894;ExcessHet=36.8163;FS=0.000;InbreedingCoeff=-0.2493;MLEAC=63;MLEAF=0.199;MQ=32.73;MQRankSum=-55.470;QD=5.58;ReadPosRankSum=-0.064;SOR=0.034","GT:AD:DP:GQ:PL"
"5711","consensus_31012",62,".","G","C",74215.5,".","AC=146;AF=0.477;AN=306;BaseQRankSum=3.186;ClippingRankSum=0.000;DP=4238;ExcessHet=0.3825;FS=0.000;InbreedingCoeff=0.0879;MLEAC=146;MLEAF=0.477;MQ=41.93;MQRankSum=-5.179;QD=22.98;ReadPosRankSum=-1.510;SOR=0.601","GT:AD:DP:GQ:PL"
"5712","consensus_31018",48,".","G","C",94128.6,".","AC=147;AF=0.490;AN=300;BaseQRankSum=2.561;ClippingRankSum=0.000;DP=5427;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7556;MLEAC=148;MLEAF=0.493;MQ=41.89;MQRankSum=-9.687;QD=19.36;ReadPosRankSum=-0.369;SOR=0.640","GT:AD:DP:GQ:PL"
"5713","consensus_31022",28,".","G","C",235237,".","AC=157;AF=0.500;AN=314;BaseQRankSum=2.123;ClippingRankSum=-0.014;DP=13923;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9727;MLEAC=157;MLEAF=0.500;MQ=41.93;MQRankSum=-6.236;QD=17.06;ReadPosRankSum=0.712;SOR=0.648","GT:AD:DP:GQ:PL"
"5714","consensus_31023",65,".","A","G",92639.6,".","AC=159;AF=0.510;AN=312;BaseQRankSum=4.399;ClippingRankSum=0.000;DP=5359;ExcessHet=0.0340;FS=0.000;InbreedingCoeff=0.1812;MLEAC=158;MLEAF=0.506;MQ=41.91;MQRankSum=-2.770;QD=23.52;ReadPosRankSum=-1.285;SOR=0.632","GT:AD:DP:GQ:PL"
"5715","consensus_31024",30,".","G","T",26809.2,".","AC=70;AF=0.223;AN=314;BaseQRankSum=3.340;ClippingRankSum=-0.001;DP=7410;ExcessHet=25.8129;FS=0.000;InbreedingCoeff=-0.2099;MLEAC=70;MLEAF=0.223;MQ=31.97;MQRankSum=-60.375;QD=8.84;ReadPosRankSum=3.567;SOR=0.050","GT:AD:DP:GQ:PL"
"5716","consensus_31026",78,".","A","T",36251.9,".","AC=72;AF=0.232;AN=310;BaseQRankSum=2.850;ClippingRankSum=0.000;DP=3260;ExcessHet=16.0067;FS=0.000;InbreedingCoeff=-0.1731;MLEAC=72;MLEAF=0.232;MQ=41.92;MQRankSum=-12.120;QD=20.92;ReadPosRankSum=-1.616;SOR=0.151","GT:AD:DP:GQ:PL"
"5717","consensus_31034",75,".","G","A",37189.1,".","AC=65;AF=0.214;AN=304;BaseQRankSum=-0.184;ClippingRankSum=0.000;DP=5463;ExcessHet=1.4907;FS=0.000;InbreedingCoeff=0.0010;MLEAC=63;MLEAF=0.207;MQ=41.95;MQRankSum=-2.685;QD=17.15;ReadPosRankSum=-0.071;SOR=0.060","GT:AD:DP:GQ:PL"
"5718","consensus_31035",84,".","T","A",18351.9,".","AC=73;AF=0.245;AN=298;BaseQRankSum=-0.342;ClippingRankSum=0.000;DP=2851;ExcessHet=10.3159;FS=0.000;InbreedingCoeff=-0.1255;MLEAC=73;MLEAF=0.245;MQ=41.95;MQRankSum=-2.819;QD=14.71;ReadPosRankSum=-0.933;SOR=0.062","GT:AD:DP:GQ:PL"
"5719","consensus_31037",38,".","C","T",38280.5,".","AC=72;AF=0.228;AN=316;BaseQRankSum=-1.281;ClippingRankSum=-0.004;DP=16987;ExcessHet=50.2004;FS=0.000;InbreedingCoeff=-0.2988;MLEAC=72;MLEAF=0.228;MQ=41.95;MQRankSum=-6.233;QD=4.26;ReadPosRankSum=0.254;SOR=0.012","GT:AD:DP:GQ:PL"
"5720","consensus_31038",61,".","T","C",42985.1,".","AC=65;AF=0.211;AN=308;BaseQRankSum=15.827;ClippingRankSum=0.000;DP=4948;ExcessHet=10.4139;FS=0.000;InbreedingCoeff=-0.1156;MLEAC=65;MLEAF=0.211;MQ=41.94;MQRankSum=-11.764;QD=20.11;ReadPosRankSum=-2.762;SOR=0.083","GT:AD:DP:GQ:PL"
"5721","consensus_31047",60,".","G","A",31.01,".","AC=14;AF=0.045;AN=314;BaseQRankSum=-0.371;ClippingRankSum=0.000;DP=5040;ExcessHet=4.5233;FS=0.000;InbreedingCoeff=-0.0520;MLEAC=9;MLEAF=0.029;MQ=41.97;MQRankSum=-7.265;QD=0.23;ReadPosRankSum=-2.250;SOR=0.000","GT:AD:DP:GQ:PL"
"5722","consensus_31057",64,".","T","C",42252.1,".","AC=65;AF=0.212;AN=306;BaseQRankSum=6.607;ClippingRankSum=0.000;DP=5565;ExcessHet=15.2545;FS=0.000;InbreedingCoeff=-0.1715;MLEAC=64;MLEAF=0.209;MQ=41.93;MQRankSum=-1.978;QD=17.15;ReadPosRankSum=0.161;SOR=0.079","GT:AD:DP:GQ:PL"
"5723","consensus_31058",32,".","T","A",32512.4,".","AC=68;AF=0.218;AN=312;BaseQRankSum=1.623;ClippingRankSum=0.000;DP=5500;ExcessHet=23.8395;FS=0.000;InbreedingCoeff=-0.2061;MLEAC=68;MLEAF=0.218;MQ=41.95;MQRankSum=-4.607;QD=14.01;ReadPosRankSum=1.332;SOR=0.046","GT:AD:DP:GQ:PL"
"5724","consensus_31063",85,".","T","G",58314,".","AC=123;AF=0.394;AN=312;BaseQRankSum=9.344;ClippingRankSum=0.000;DP=4008;ExcessHet=40.6687;FS=0.000;InbreedingCoeff=-0.3241;MLEAC=125;MLEAF=0.401;MQ=41.88;MQRankSum=5.054;QD=17.81;ReadPosRankSum=41.158;SOR=0.495","GT:AD:DP:GQ:PL"
"5725","consensus_31064",47,".","T","A",22797,".","AC=64;AF=0.206;AN=310;BaseQRankSum=-0.671;ClippingRankSum=0.000;DP=4343;ExcessHet=19.9229;FS=0.000;InbreedingCoeff=-0.2001;MLEAC=65;MLEAF=0.210;MQ=32.05;MQRankSum=-50.853;QD=10.86;ReadPosRankSum=1.345;SOR=0.090","GT:AD:DP:GQ:PL"
"5726","consensus_31070",37,".","C","A",52896,".","AC=91;AF=0.292;AN=312;BaseQRankSum=-9.798;ClippingRankSum=-0.002;DP=9415;ExcessHet=85.6982;FS=0.000;InbreedingCoeff=-0.4119;MLEAC=91;MLEAF=0.292;MQ=41.95;MQRankSum=-2.977;QD=8.76;ReadPosRankSum=-4.441;SOR=0.058","GT:AD:DP:GQ:PL"
"5727","consensus_31073",50,".","A","G",152315,".","AC=165;AF=0.525;AN=314;BaseQRankSum=-5.458;ClippingRankSum=-0.001;DP=6701;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7819;MLEAC=164;MLEAF=0.522;MQ=41.82;MQRankSum=-15.793;QD=22.94;ReadPosRankSum=-3.548;SOR=1.036","GT:AD:DP:GQ:PL"
"5728","consensus_31074",55,".","C","T",28946,".","AC=79;AF=0.256;AN=308;BaseQRankSum=2.122;ClippingRankSum=0.000;DP=5676;ExcessHet=9.9194;FS=0.000;InbreedingCoeff=-0.1057;MLEAC=79;MLEAF=0.256;MQ=32.51;MQRankSum=-64.471;QD=11.56;ReadPosRankSum=1.848;SOR=0.078","GT:AD:DP:GQ:PL"
"5729","consensus_31075",42,".","A","G",19360.7,".","AC=64;AF=0.206;AN=310;BaseQRankSum=-1.102;ClippingRankSum=0.000;DP=3936;ExcessHet=14.0176;FS=0.000;InbreedingCoeff=-0.1465;MLEAC=64;MLEAF=0.206;MQ=34.02;MQRankSum=-51.501;QD=11.63;ReadPosRankSum=0.614;SOR=0.092","GT:AD:DP:GQ:PL"
"5730","consensus_31077",22,".","T","A",110747,".","AC=150;AF=0.475;AN=316;BaseQRankSum=0.135;ClippingRankSum=-0.000;DP=6626;ExcessHet=0.2155;FS=0.000;InbreedingCoeff=0.1195;MLEAC=151;MLEAF=0.478;MQ=41.40;MQRankSum=-44.642;QD=23.68;ReadPosRankSum=0.784;SOR=0.532","GT:AD:DP:GQ:PL"
"5731","consensus_31082",31,".","A","G",32654.6,".","AC=84;AF=0.268;AN=314;BaseQRankSum=-2.759;ClippingRankSum=0.000;DP=4623;ExcessHet=13.4068;FS=0.000;InbreedingCoeff=-0.1514;MLEAC=83;MLEAF=0.264;MQ=36.70;MQRankSum=13.768;QD=15.33;ReadPosRankSum=0.757;SOR=0.132","GT:AD:DP:GQ:PL"
"5732","consensus_31088",45,".","T","G",89054.6,".","AC=134;AF=0.441;AN=304;BaseQRankSum=-1.491;ClippingRankSum=0.000;DP=5397;ExcessHet=6.6392;FS=0.000;InbreedingCoeff=-0.0702;MLEAC=133;MLEAF=0.438;MQ=41.88;MQRankSum=-5.160;QD=22.63;ReadPosRankSum=-0.639;SOR=0.522","GT:AD:DP:GQ:PL"
"5733","consensus_31090",11,".","C","T",84593.1,".","AC=124;AF=0.400;AN=310;BaseQRankSum=3.971;ClippingRankSum=-0.000;DP=6557;ExcessHet=160.4226;FS=0.000;InbreedingCoeff=-0.6289;MLEAC=125;MLEAF=0.403;MQ=41.87;MQRankSum=-16.080;QD=15.07;ReadPosRankSum=-0.066;SOR=0.319","GT:AD:DP:GQ:PL"
"5734","consensus_31092",86,".","A","G",933.99,".","AC=29;AF=0.094;AN=308;BaseQRankSum=-10.642;ClippingRankSum=0.000;DP=4306;ExcessHet=3.7534;FS=0.000;InbreedingCoeff=-0.0620;MLEAC=26;MLEAF=0.084;MQ=41.85;MQRankSum=-54.446;QD=2.35;ReadPosRankSum=0.734;SOR=0.002","GT:AD:DP:GQ:PL"
"5735","consensus_31097",26,".","T","C",39611.8,".","AC=105;AF=0.339;AN=310;BaseQRankSum=10.031;ClippingRankSum=0.000;DP=3995;ExcessHet=3.2837;FS=0.000;InbreedingCoeff=-0.0407;MLEAC=107;MLEAF=0.345;MQ=30.93;MQRankSum=-15.423;QD=13.74;ReadPosRankSum=4.985;SOR=0.342","GT:AD:DP:GQ:PL"
"5736","consensus_31098",71,".","G","A",2738.31,".","AC=40;AF=0.222;AN=180;BaseQRankSum=0.361;ClippingRankSum=0.000;DP=682;ExcessHet=0.0000;FS=0.000;InbreedingCoeff=0.3902;MLEAC=36;MLEAF=0.200;MQ=32.79;MQRankSum=-20.804;QD=12.56;ReadPosRankSum=1.248;SOR=0.049","GT:AD:DP:GQ:PL"
"5737","consensus_31101",76,".","C","T",11076,".","AC=60;AF=0.286;AN=210;BaseQRankSum=3.413;ClippingRankSum=0.000;DP=1039;ExcessHet=0.0012;FS=0.000;InbreedingCoeff=0.1983;MLEAC=60;MLEAF=0.286;MQ=41.90;MQRankSum=-0.389;QD=20.86;ReadPosRankSum=5.419;SOR=0.183","GT:AD:DP:GQ:PL"
"5738","consensus_31134",73,".","A","C",182637,".","AC=156;AF=0.497;AN=314;BaseQRankSum=9.879;ClippingRankSum=-0.024;DP=43618;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9856;MLEAC=156;MLEAF=0.497;MQ=29.18;MQRankSum=-91.559;QD=4.20;ReadPosRankSum=-0.162;SOR=0.099","GT:AD:DP:GQ:PL"
"5739","consensus_31142",38,".","T","G",67198.7,".","AC=109;AF=0.354;AN=308;BaseQRankSum=-4.379;ClippingRankSum=-0.004;DP=9970;ExcessHet=138.3519;FS=0.000;InbreedingCoeff=-0.5533;MLEAC=110;MLEAF=0.357;MQ=41.29;MQRankSum=-94.921;QD=8.98;ReadPosRankSum=0.096;SOR=0.085","GT:AD:DP:GQ:PL"
"5740","consensus_31150",34,".","C","A",41627.3,".","AC=68;AF=0.219;AN=310;BaseQRankSum=-0.950;ClippingRankSum=-0.000;DP=6483;ExcessHet=45.4223;FS=0.000;InbreedingCoeff=-0.2884;MLEAC=69;MLEAF=0.223;MQ=41.95;MQRankSum=-9.842;QD=12.03;ReadPosRankSum=-1.047;SOR=0.062","GT:AD:DP:GQ:PL"
"5741","consensus_31156",31,".","A","C",37310.8,".","AC=107;AF=0.500;AN=214;BaseQRankSum=-0.509;ClippingRankSum=0.000;DP=2232;ExcessHet=0.0000;FS=0.000;InbreedingCoeff=0.4162;MLEAC=108;MLEAF=0.505;MQ=35.51;MQRankSum=-42.450;QD=23.96;ReadPosRankSum=-0.433;SOR=0.703","GT:AD:DP:GQ:PL"
"5742","consensus_31160",54,".","A","C",34163.5,".","AC=75;AF=0.245;AN=306;BaseQRankSum=2.997;ClippingRankSum=0.000;DP=4165;ExcessHet=11.8851;FS=0.000;InbreedingCoeff=-0.1339;MLEAC=75;MLEAF=0.245;MQ=41.93;MQRankSum=-9.674;QD=17.42;ReadPosRankSum=1.817;SOR=0.100","GT:AD:DP:GQ:PL"
"5743","consensus_31163",85,".","G","A",10120.2,".","AC=97;AF=0.307;AN=316;BaseQRankSum=-48.176;ClippingRankSum=-0.000;DP=6170;ExcessHet=98.3555;FS=0.000;InbreedingCoeff=-0.4393;MLEAC=96;MLEAF=0.304;MQ=41.69;MQRankSum=-14.675;QD=2.47;ReadPosRankSum=9.489;SOR=0.147","GT:AD:DP:GQ:PL"
"5744","consensus_31164",36,".","G","A",37432.5,".","AC=81;AF=0.258;AN=314;BaseQRankSum=2.869;ClippingRankSum=0.000;DP=5521;ExcessHet=10.8462;FS=0.000;InbreedingCoeff=-0.1303;MLEAC=79;MLEAF=0.252;MQ=34.11;MQRankSum=-63.574;QD=14.30;ReadPosRankSum=0.915;SOR=0.129","GT:AD:DP:GQ:PL"
"5745","consensus_31165",73,".","A","C",28514.8,".","AC=77;AF=0.255;AN=302;BaseQRankSum=0.495;ClippingRankSum=0.000;DP=2905;ExcessHet=6.6858;FS=0.000;InbreedingCoeff=-0.0989;MLEAC=77;MLEAF=0.255;MQ=41.88;MQRankSum=-11.213;QD=19.24;ReadPosRankSum=0.364;SOR=0.145","GT:AD:DP:GQ:PL"
"5746","consensus_31168",25,".","G","A",37990.4,".","AC=76;AF=0.253;AN=300;BaseQRankSum=-1.627;ClippingRankSum=0.000;DP=4762;ExcessHet=8.5026;FS=0.000;InbreedingCoeff=-0.1287;MLEAC=74;MLEAF=0.247;MQ=41.94;MQRankSum=-5.786;QD=16.26;ReadPosRankSum=0.230;SOR=0.100","GT:AD:DP:GQ:PL"
"5747","consensus_31169",11,".","G","A",109129,".","AC=163;AF=0.519;AN=314;BaseQRankSum=0.670;ClippingRankSum=0.000;DP=5764;ExcessHet=0.0000;FS=0.000;InbreedingCoeff=0.4231;MLEAC=163;MLEAF=0.519;MQ=41.82;MQRankSum=-13.459;QD=27.71;ReadPosRankSum=1.623;SOR=0.715","GT:AD:DP:GQ:PL"
"5748","consensus_31177",27,".","T","C",140149,".","AC=158;AF=0.500;AN=316;BaseQRankSum=-1.450;ClippingRankSum=-0.007;DP=9386;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.8526;MLEAC=157;MLEAF=0.497;MQ=41.88;MQRankSum=-17.544;QD=15.36;ReadPosRankSum=-0.478;SOR=0.489","GT:AD:DP:GQ:PL"
"5749","consensus_31178",70,".","G","T",20291.9,".","AC=94;AF=0.307;AN=306;BaseQRankSum=5.768;ClippingRankSum=0.000;DP=4815;ExcessHet=5.0605;FS=0.000;InbreedingCoeff=-0.0789;MLEAC=92;MLEAF=0.301;MQ=31.99;MQRankSum=-54.484;QD=8.29;ReadPosRankSum=-0.077;SOR=0.083","GT:AD:DP:GQ:PL"
"5750","consensus_31182",30,".","A","G",23287.4,".","AC=63;AF=0.201;AN=314;BaseQRankSum=4.544;ClippingRankSum=-0.001;DP=7388;ExcessHet=8.6292;FS=0.000;InbreedingCoeff=-0.1017;MLEAC=62;MLEAF=0.197;MQ=35.91;MQRankSum=-63.963;QD=7.90;ReadPosRankSum=1.344;SOR=0.029","GT:AD:DP:GQ:PL"
"5751","consensus_31186",15,".","G","A",61186.3,".","AC=137;AF=0.448;AN=306;BaseQRankSum=1.077;ClippingRankSum=0.000;DP=3482;ExcessHet=0.0035;FS=0.000;InbreedingCoeff=0.2371;MLEAC=138;MLEAF=0.451;MQ=41.92;MQRankSum=-3.749;QD=25.33;ReadPosRankSum=0.134;SOR=0.620","GT:AD:DP:GQ:PL"
"5752","consensus_31188",79,".","A","G",41185.1,".","AC=79;AF=0.252;AN=314;BaseQRankSum=-1.680;ClippingRankSum=-0.000;DP=5844;ExcessHet=22.7924;FS=0.000;InbreedingCoeff=-0.2140;MLEAC=80;MLEAF=0.255;MQ=34.35;MQRankSum=-63.438;QD=13.65;ReadPosRankSum=-0.072;SOR=0.138","GT:AD:DP:GQ:PL"
"5753","consensus_31190",39,".","C","T",95531,".","AC=151;AF=0.490;AN=308;BaseQRankSum=-0.126;ClippingRankSum=0.000;DP=5584;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7835;MLEAC=151;MLEAF=0.490;MQ=41.94;MQRankSum=-6.184;QD=19.05;ReadPosRankSum=-0.588;SOR=0.628","GT:AD:DP:GQ:PL"
"5754","consensus_31191",59,".","A","T",31679.8,".","AC=63;AF=0.199;AN=316;BaseQRankSum=0.345;ClippingRankSum=-0.000;DP=6582;ExcessHet=12.7018;FS=0.000;InbreedingCoeff=-0.1260;MLEAC=62;MLEAF=0.196;MQ=41.97;MQRankSum=-6.637;QD=13.40;ReadPosRankSum=-1.758;SOR=0.029","GT:AD:DP:GQ:PL"
"5755","consensus_31193",33,".","T","C",75053.8,".","AC=131;AF=0.420;AN=312;BaseQRankSum=7.000;ClippingRankSum=-0.002;DP=10069;ExcessHet=156.2092;FS=0.000;InbreedingCoeff=-0.6316;MLEAC=131;MLEAF=0.420;MQ=41.92;MQRankSum=-16.527;QD=8.85;ReadPosRankSum=1.898;SOR=0.094","GT:AD:DP:GQ:PL"
"5756","consensus_31197",46,".","T","C",37109.1,".","AC=126;AF=0.409;AN=308;BaseQRankSum=2.766;ClippingRankSum=0.000;DP=2920;ExcessHet=2.6252;FS=0.000;InbreedingCoeff=-0.0344;MLEAC=125;MLEAF=0.406;MQ=41.89;MQRankSum=-11.099;QD=17.82;ReadPosRankSum=-1.332;SOR=0.292","GT:AD:DP:GQ:PL"
"5757","consensus_31203",36,".","T","C",372201,".","AC=156;AF=0.494;AN=316;ClippingRankSum=-0.003;DP=74126;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9750;MLEAC=156;MLEAF=0.494;MQ=32.56;MQRankSum=-275.477;QD=5.04;SOR=0.118","GT:AD:DP:GQ:PL"
"5758","consensus_31209",36,".","C","T",36396.2,".","AC=73;AF=0.235;AN=310;BaseQRankSum=0.215;ClippingRankSum=0.000;DP=4703;ExcessHet=12.3257;FS=0.000;InbreedingCoeff=-0.1396;MLEAC=73;MLEAF=0.235;MQ=41.96;MQRankSum=-5.257;QD=16.07;ReadPosRankSum=-1.684;SOR=0.085","GT:AD:DP:GQ:PL"
"5759","consensus_31210",54,".","G","A",87762.9,".","AC=153;AF=0.520;AN=294;BaseQRankSum=3.408;ClippingRankSum=0.000;DP=4711;ExcessHet=0.6528;FS=0.000;InbreedingCoeff=0.0765;MLEAC=152;MLEAF=0.517;MQ=41.93;MQRankSum=-4.366;QD=24.14;ReadPosRankSum=0.496;SOR=0.694","GT:AD:DP:GQ:PL"
"5760","consensus_31221",30,".","C","T",140206,".","AC=158;AF=0.500;AN=316;BaseQRankSum=6.393;ClippingRankSum=-0.013;DP=14744;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9478;MLEAC=158;MLEAF=0.500;MQ=31.60;MQRankSum=-111.886;QD=9.53;ReadPosRankSum=1.372;SOR=0.564","GT:AD:DP:GQ:PL"
"5761","consensus_31223",35,".","G","A",32230.5,".","AC=75;AF=0.248;AN=302;BaseQRankSum=-3.764;ClippingRankSum=0.000;DP=3280;ExcessHet=20.1170;FS=0.000;InbreedingCoeff=-0.1963;MLEAC=74;MLEAF=0.245;MQ=41.95;MQRankSum=-3.846;QD=18.58;ReadPosRankSum=-0.106;SOR=0.154","GT:AD:DP:GQ:PL"
"5762","consensus_31224",57,".","T","C",41721.5,".","AC=79;AF=0.255;AN=310;BaseQRankSum=0.309;ClippingRankSum=0.000;DP=5065;ExcessHet=9.7168;FS=0.000;InbreedingCoeff=-0.1244;MLEAC=79;MLEAF=0.255;MQ=41.89;MQRankSum=-14.407;QD=17.06;ReadPosRankSum=-0.647;SOR=0.096","GT:AD:DP:GQ:PL"
"5763","consensus_31226",42,".","C","T",45281.3,".","AC=68;AF=0.227;AN=300;BaseQRankSum=-3.928;ClippingRankSum=0.000;DP=5806;ExcessHet=18.7692;FS=0.000;InbreedingCoeff=-0.1991;MLEAC=67;MLEAF=0.223;MQ=41.89;MQRankSum=-5.090;QD=16.83;ReadPosRankSum=-0.153;SOR=0.087","GT:AD:DP:GQ:PL"
